1480,-45.636
1484,-14.592
1488,0
1492,-34.273
1496,-42.273
1500,-13.673
1504,0
1508,-37.091
1512,-38.636
1516,-12.755
1520,0
1524,-40.273
1528,-34.545
1532,-11.837
1536,0
1540,-41.727
1544,-30.909
1548,-11.939
1552,0
1556,-43.909
1560,-26.091
1564,-10.612
1568,0
1572,-45.545
1576,-21.091
1580,-8.878
1584,0
1588,-46.818
1592,-15.545
1596,-7.755
1600,0
1604,-47.091
1608,-10.091
1612,-6.837
1616,0
1620,-46.727
1624,-4.455
1628,-5.612
1632,0
1636,-45
1640,0.636
1644,-5.408
1648,0
1652,-43.727
1656,5.909
1660,-5
1664,0
1668,-40.909
1672,10.273
1676,-4.796
1680,0
1684,-38.182
1688,14.182
1692,-4.286
1696,0
1700,-35.273
1704,18.273
1708,-4.49
1712,0
1716,-31.818
1720,21.727
1724,-3.776
1728,0
1732,-28
1736,24.727
1740,-3.469
1744,0
1748,-24.182
1752,27.273
1756,-3.367
1760,0
1764,-19.273
1768,29.364
1772,-3.265
1776,0
1780,-15
1784,30.727
1788,-2.959
1792,0
1796,-11.273
1800,30.909
1804,-3.673
1808,0
1812,-6.273
1816,31.273
1820,-3.673
1824,0
1828,-1.818
1832,31.364
1836,-3.469
1840,0
1844,2.727
1848,30.636
1852,-4.184
1856,0
1860,7.364
1864,29.091
1868,-4.694
1872,0
1876,11.364
1880,27.273
1884,-5.408
1888,0
1892,15.091
1896,24.636
1900,-5.816
1904,0
1908,18.636
1912,22
1916,-6.633
1920,0
1924,21.636
1928,19
1932,-7.347
1936,0
1940,24.364
1944,15.818
1948,-7.959
1952,0
1956,27.091
1960,11.909
1964,-8.776
1968,0
1972,29.636
1976,8.636
1980,-8.878
1984,0
1988,31.636
1992,4
1996,-9.49
2000,0
2004,33
2008,-0.364
2012,-10.204
2016,0
2020,34.455
2024,-4.727
2028,-10.918
2032,0
2036,34.364
2040,-8.091
2044,-11.939
2048,0
2052,34.455
2056,-12.909
2060,-12.857
2064,0
2068,34.273
2072,-17.455
2076,-13.265
2080,0
2084,33.727
2088,-21.636
2092,-13.878
2096,0
2100,32.818
2104,-25.636
2108,-14.592
2112,0
2116,30.818
2120,-29.455
2124,-15.204
2128,0
2132,29.273
2136,-33.091
2140,-16.122
2144,0
2148,27
2152,-36.545
2156,-17.041
2160,0
2164,24.455
2168,-40.455
2172,-17.449
2176,0
2180,21.545
2184,-43.818
2188,-17.551
2192,0
2196,18.273
2200,-46.636
2204,-17.959
2208,0
2212,14.636
2216,-49.273
2220,-17.755
2224,0
2228,10.727
2232,-51.545
2236,-17.755
2240,0
2244,6.273
2248,-53.273
2252,-17.347
2256,0
2260,1.636
2264,-54.818
2268,-17.041
2272,0
2276,-13.818
2280,30.636
2284,-3.163
2288,0
2292,-9.455
2296,31.545
2300,-3.265
2304,0
2308,-4.909
2312,31.636
2316,-3.571
2320,0
2324,0.091
2328,31.182
2332,-3.776
2336,0
2340,4.455
2344,29.909
2348,-4.49
2352,0
2356,8.818
2360,28.091
2364,-5.51
2368,0
2372,12.818
2376,25.909
2380,-5.714
2384,0
2388,15.636
2392,24.455
2396,-5.816
2400,0
2404,19.182
2408,21.455
2412,-7.041
2416,0
2420,22.455
2424,18.364
2428,-7.449
2432,0
2436,25.364
2440,15.091
2444,-8.367
2448,0
2452,27.636
2456,11.273
2460,-8.98
2464,0
2468,29.818
2472,7.273
2476,-9.49
2480,0
2484,31.636
2488,2.909
2492,-9.796
2496,0
2500,33.182
2504,-1
2508,-10.306
2512,0
2516,34.091
2520,-5.364
2524,-11.429
2528,0
2532,34.909
2536,-10.455
2540,-11.939
2544,0
2548,34.545
2552,-14.545
2556,-12.857
2560,0
2564,34.182
2568,-19.182
2572,-13.469
2576,0
2580,32.909
2584,-23.364
2588,-14.49
2592,0
2596,31.455
2600,-27.182
2604,-15.51
2608,0
2612,29.818
2616,-31.182
2620,-16.02
2624,0
2628,28.273
2632,-34.545
2636,-16.429
2640,0
2644,26.182
2648,-38.273
2652,-17.041
2656,0
2660,23.182
2664,-41.182
2668,-17.755
2672,0
2676,20.455
2680,-44.636
2684,-17.755
2688,0
2692,16.727
2696,-47.727
2700,-17.755
2704,0
2708,13.182
2712,-50.455
2716,-17.755
2720,0
2724,8.909
2728,-52.545
2732,-17.347
2736,0
2740,4.636
2744,-54.364
2748,-17.449
2752,0
2756,-0.091
2760,-55
2764,-17.245
2768,0
2772,-4.455
2776,-55.364
2780,-17.347
2784,0
2788,-9
2792,-54.909
2796,-17.245
2800,0
2804,-13.273
2808,-54
2812,-17.041
2816,0
2820,-18.182
2824,-52.636
2828,-16.429
2832,0
2836,-22.364
2840,-50.545
2844,-16.429
2848,0
2852,-26.636
2856,-48.545
2860,-15.306
2864,0
2868,-29.455
2872,-45.727
2876,-14.184
2880,0
2884,-32.909
2888,-43.364
2892,-14.184
2896,0
2900,-36.455
2904,-39.636
2908,-13.163
2912,0
2916,-39.455
2920,-35.727
2924,-12.449
2928,0
2932,-42.273
2936,-30.909
2940,-11.224
2944,0
2948,-44.182
2952,-25.818
2956,-10.306
2960,0
2964,-46
2968,-20.727
2972,-8.776
2976,0
2980,-46.909
2984,-15.636
2988,-7.449
2992,0
2996,-47
3000,-10.727
3004,-6.837
3008,0
3012,-46.364
3016,-5.182
3020,-6.122
3024,0
3028,-45.364
3032,0.182
3036,-6.122
3040,0
3044,-43.455
3048,5.091
3052,-5.306
3056,0
3060,-41.091
3064,10.273
3068,-4.796
3072,0
3076,-38.545
3080,14.364
3084,-4.286
3088,0
3092,-35.455
3096,18.455
3100,-3.776
3104,0
3108,-31.818
3112,22.091
3116,-3.265
3120,0
3124,-29.091
3128,24.091
3132,-3.878
3136,0
3140,-25.182
3144,26.727
3148,-3.469
3152,0
3156,-20.636
3160,28.727
3164,-3.265
3168,0
3172,-16.364
3176,30.182
3180,-3.061
3184,0
3188,-11.455
3192,31.364
3196,-2.857
3200,0
3204,-6.818
3208,31.545
3212,-3.367
3216,0
3220,-1.909
3224,31.091
3228,-3.98
3232,0
3236,2.182
3240,30.182
3244,-4.49
3248,0
3252,6.364
3256,28.818
3260,-5.102
3264,0
3268,10.455
3272,26.727
3276,-5.714
3280,0
3284,14.636
3288,24.364
3292,-6.327
3296,0
3300,18.182
3304,21.818
3308,-6.939
3312,0
3316,21.818
3320,18.909
3324,-7.347
3328,0
3332,24.909
3336,15.455
3340,-7.755
3344,0
3348,28.182
3352,11.727
3356,-8.163
3360,0
3364,30.091
3368,7.727
3372,-8.673
3376,0
3380,31.636
3384,4.545
3388,-9.592
3392,0
3396,33
3400,0.364
3404,-10.102
3408,0
3412,34
3416,-4
3420,-10.612
3424,0
3428,34.727
3432,-8.455
3436,-11.531
3440,0
3444,34.818
3448,-12.727
3452,-12.449
3456,0
3460,34.273
3464,-17.455
3468,-13.571
3472,0
3476,33.364
3480,-21.545
3484,-14.286
3488,0
3492,32.364
3496,-25.182
3500,-15.306
3504,0
3508,31
3512,-29.273
3516,-15.816
3520,0
3524,28.818
3528,-33.273
3532,-16.224
3536,0
3540,27.091
3544,-37
3548,-16.633
3552,0
3556,23.909
3560,-41.455
3564,-17.347
3568,0
3572,21
3576,-45
3580,-17.245
3584,0
3588,17.455
3592,-47.909
3596,-17.041
3600,0
3604,13.545
3608,-50.545
3612,-17.347
3616,0
3620,10.818
3624,-51.909
3628,-17.347
3632,0
3636,6.273
3640,-53.273
3644,-17.449
3648,0
3652,1.818
3656,-54.909
3660,-17.143
3664,0
3668,-2.727
3672,-55.364
3676,-17.143
3680,0
3684,-7.273
3688,-55.091
3692,-17.041
3696,0
3700,-11.909
3704,-54.455
3708,-17.143
3712,0
3716,-16.182
3720,-53.364
3724,-16.531
3728,0
3732,-20.364
3736,-51.545
3740,-16.122
3744,0
3748,-24.818
3752,-49.273
3756,-15.408
3760,0
3764,-28.909
3768,-47.182
3772,-14.694
3776,0
3780,-33.091
3784,-43.545
3788,-13.776
3792,0
3796,-36.636
3800,-39.818
3804,-12.551
3808,0
3812,-39.727
3816,-35.727
3820,-11.735
3824,0
3828,-42.273
3832,-30.818
3836,-11.122
3840,0
3844,-44
3848,-26.182
3852,-10.612
3856,0
3860,-45.455
3864,-22
3868,-9.184
3872,0
3876,-46.727
3880,-17.818
3884,-8.163
3888,0
3892,-47.273
3896,-12.818
3900,-6.939
3904,0
3908,-46.818
3912,-7.545
3916,-6.429
3920,0
3924,-46.182
3928,-2.364
3932,-5.816
3936,0
3940,-44.273
3944,3.091
3948,-5.51
3952,0
3956,-42.455
3960,7.182
3964,-5.204
3968,0
3972,-39.909
3976,11.909
3980,-4.796
3984,0
3988,-37.091
3992,16.455
3996,-4.082
4000,0
4004,-33.727
4008,20.091
4012,-3.571
4016,0
4020,-29.727
4024,23.636
4028,-3.163
4032,0
4036,-25.727
4040,26.455
4044,-2.959
4048,0
4052,-21.364
4056,29.091
4060,-2.755
4064,0
4068,-16.909
4072,30.182
4076,-2.959
4080,0
4084,-12.455
4088,31.182
4092,-3.367
0,0
4,-22.818
8,-27.545
12,-34.388
16,0
20,-22.455
24,-31.909
28,-33.163
32,0
36,-22.364
40,-32.818
44,-33.061
48,0
52,-22.364
56,-32.727
60,-33.367
64,0
68,-22.727
72,-32.818
76,-32.857
80,0
84,-22.818
88,-32.818
92,-32.959
96,0
100,-22.364
104,-33.273
108,-32.653
112,0
116,-22.545
120,-33.455
124,-32.755
128,0
132,-22.636
136,-33.455
140,-32.755
144,0
148,-22.636
152,-33.727
156,-32.551
160,0
164,-22.636
168,-33.818
172,-32.857
176,0
180,-22.545
184,-33.818
188,-32.755
192,0
196,-22.455
200,-34.091
204,-32.653
208,0
212,-22.545
216,-33.727
220,-32.653
224,0
228,-22.545
232,-33.909
236,-32.653
240,0
244,-22.636
248,-33.455
252,-32.857
256,0
260,-22.455
264,-33.273
268,-33.163
272,0
276,-22.364
280,-34.091
284,-32.755
288,0
292,-22.545
296,-33.818
300,-32.959
304,0
308,-22.545
312,-33.636
316,-32.857
320,0
324,-22.545
328,-33.636
332,-32.551
336,0
340,-22.545
344,-33.545
348,-32.551
352,0
356,-22.364
360,-33.273
364,-32.857
368,0
372,-22.545
376,-33.182
380,-33.061
384,0
388,-22.364
392,-33.182
396,-32.857
400,0
404,-22.364
408,-32.727
412,-33.367
416,0
420,-22.364
424,-32.818
428,-32.857
432,0
436,-22.455
440,-32.818
444,-32.959
448,0
452,-22.545
456,-33.273
460,-32.653
464,0
468,-22.545
472,-33.182
476,-33.061
480,0
484,-22.455
488,-33
492,-33.061
496,0
500,-22.545
504,-33.364
508,-32.857
512,0
516,-22.455
520,-33.545
524,-32.653
528,0
532,-22.545
536,-33.727
540,-32.551
544,0
548,-22.455
552,-33.364
556,-32.857
560,0
564,-22.545
568,-33.364
572,-32.755
576,0
580,-22.364
584,-33.273
588,-32.959
592,0
596,-22.636
600,-33.545
604,-32.959
608,0
612,-22.364
616,-33.818
620,-32.653
624,0
628,-22.545
632,-34
636,-32.755
640,0
644,-22.545
648,-33.636
652,-32.449
656,0
660,-22.455
664,-33.727
668,-32.551
672,0
676,-22.364
680,-33.727
684,-32.449
688,0
692,-22.455
696,-33.545
700,-32.551
704,0
708,-22.364
712,-33.545
716,-33.163
720,0
724,-22.636
728,-33.455
732,-32.959
736,0
740,-22.545
744,-33
748,-32.755
752,0
756,-22.636
760,-32.909
764,-33.163
768,0
772,-22.909
776,-32.818
780,-33.061
784,0
788,-22.545
792,-32.818
796,-32.959
800,0
804,-22.545
808,-32.909
812,-32.857
816,0
820,33.636
824,-6.182
828,-12.245
832,0
836,34.091
840,-10
844,-11.837
848,0
852,34.273
856,-14.909
860,-12.347
864,0
868,33.727
872,-19.818
876,-12.755
880,0
884,32.727
888,-24.727
892,-13.163
896,0
900,31.545
904,-28.545
908,-13.469
912,0
916,29.636
920,-32.455
924,-13.673
928,0
932,27.364
936,-36.636
940,-14.082
944,0
948,25
952,-40.273
956,-13.98
960,0
964,22.091
968,-44.273
972,-14.49
976,0
980,19
984,-47.273
988,-13.673
992,0
996,15.273
1000,-50
1004,-14.286
1008,0
1012,11.455
1016,-52
1020,-14.184
1024,0
1028,7.182
1032,-53.818
1036,-13.98
1040,0
1044,3.364
1048,-55.545
1052,-13.776
1056,0
1060,-1.727
1064,-56.455
1068,-13.673
1072,0
1076,-5.818
1080,-57.182
1084,-13.571
1088,0
1092,-10.273
1096,-56.455
1100,-13.469
1104,0
1108,-13.909
1112,-55.818
1116,-13.061
1120,0
1124,-18.273
1128,-54.545
1132,-12.653
1136,0
1140,-22.636
1144,-52.727
1148,-12.551
1152,0
1156,-26.818
1160,-50.909
1164,-12.245
1168,0
1172,-30.727
1176,-47.455
1180,-12.041
1184,0
1188,-34.091
1192,-44.636
1196,-12.245
1200,0
1204,-37.273
1208,-40.091
1212,-11.939
1216,0
1220,-40.364
1224,-35.636
1228,-11.939
1232,0
1236,-42.455
1240,-31.455
1244,-11.531
1248,0
1252,-44.091
1256,-26.455
1260,-11.224
1264,0
1268,-45.636
1272,13.727
1276,-10.612
1280,0
1284,27.455
1288,10.091
1292,-10.918
1296,0
1300,29.636
1304,6.182
1308,-11.531
1312,0
1316,31.364
1320,1.818
1324,-11.531
1328,0
1332,33.182
1336,-2.909
1340,-11.837
1344,0
1348,33.636
1352,-7.455
1356,-11.224
1360,0
1364,34
1368,-12
1372,-12.449
1376,0
1380,34
1384,-16.909
1388,-11.837
1392,0
1396,33.455
1400,-21.818
1404,-12.959
1408,0
1412,32.636
1416,-26.091
1420,-12.959
1424,0
1428,31.455
1432,-30.727
1436,-13.163
1440,0
1444,29.455
1448,-34.545
1452,-13.061
1456,0
1460,26.818
1464,-38.545
1468,-13.469
1472,0
1476,24.364
1480,-43.182
1484,-13.673
1488,0
1492,21.727
1496,-44.636
1500,-13.673
1504,0
1508,18.455
1512,-47.636
1516,-13.878
1520,0
1524,14.818
1528,-50.273
1532,-13.98
1536,0
1540,11.273
1544,-52.909
1548,-13.776
1552,0
1556,6.636
1560,-54.636
1564,-13.98
1568,0
1572,2.455
1576,-55.636
1580,-13.878
1584,0
1588,-2.182
1592,-56.455
1596,-12.653
1600,0
1604,-6.455
1608,-56.364
1612,-13.673
1616,0
1620,-11.091
1624,-56.091
1628,-13.673
1632,0
1636,-15.727
1640,-54.818
1644,-13.776
1648,0
1652,-20.091
1656,-54
1660,-13.265
1664,0
1668,-24.455
1672,-51.364
1676,-13.265
1680,0
1684,-28.273
1688,-49.091
1692,-12.959
1696,0
1700,-32.182
1704,-45.636
1708,-12.653
1712,0
1716,-35.818
1720,-41.273
1724,-12.551
1728,0
1732,-38.818
1736,-37.273
1740,-11.633
1744,0
1748,-41.636
1752,-33.091
1756,-11.429
1760,0
1764,-43
1768,-30.091
1772,-11.531
1776,0
1780,-44.727
1784,-24.273
1788,-10.816
1792,0
1796,-45.364
1800,-19.364
1804,-10.612
1808,0
1812,-46.455
1816,-13.909
1820,-10
1824,0
1828,-46
1832,-8.818
1836,-9.694
1840,0
1844,-45.545
1848,-3.545
1852,-9.49
1856,0
1860,-44.273
1864,1.636
1868,-9.184
1872,0
1876,-42.364
1880,6.636
1884,-8.98
1888,0
1892,-40.364
1896,11.182
1900,-8.061
1904,0
1908,-37.182
1912,15.727
1916,-7.653
1920,0
1924,-33.636
1928,19.636
1932,-7.347
1936,0
1940,-29.909
1944,22.909
1948,-7.245
1952,0
1956,-26
1960,25.455
1964,-7.449
1968,0
1972,-21.364
1976,27.364
1980,-7.755
1984,0
1988,-16.909
1992,28.909
1996,-6.531
2000,0
2004,-12.182
2008,29.818
2012,-8.163
2016,0
2020,-8.545
2024,29.364
2028,-7.551
2032,0
2036,-4
2040,30.091
2044,-7.959
2048,0
2052,0.636
2056,29.727
2060,-8.265
2064,0
2068,5
2072,28.273
2076,-8.571
2080,0
2084,9.364
2088,26.273
2092,-8.98
2096,0
2100,12.909
2104,23.727
2108,-9.694
2112,0
2116,16.273
2120,21.909
2124,-9.694
2128,0
2132,20.091
2136,18.364
2140,-10.306
2144,0
2148,23.182
2152,15.818
2156,-10.306
2160,0
2164,26.273
2168,12
2172,-11.02
2176,0
2180,28.455
2184,7.818
2188,-11.327
2192,0
2196,31.182
2200,4
2204,-11.122
2208,0
2212,32.455
2216,-0.909
2220,-10.204
2224,0
2228,33.727
2232,-5.818
2236,-11.633
2240,0
2244,34.455
2248,-10.636
2252,-11.02
2256,0
2260,34.455
2264,-15.273
2268,-12.041
2272,0
2276,33.727
2280,-20.364
2284,-11.939
2288,0
2292,33
2296,-23.455
2300,-12.857
2304,0
2308,31.909
2312,-28.182
2316,-13.265
2320,0
2324,30.182
2328,-32.364
2332,-12.143
2336,0
2340,28.455
2344,-36.182
2348,-13.367
2352,0
2356,25.727
2360,-40.273
2364,-13.367
2368,0
2372,23
2376,-43.727
2380,-13.673
2384,0
2388,19.636
2392,-46.909
2396,-13.776
2400,0
2404,15.818
2408,-50
2412,-13.878
2416,0
2420,12.182
2424,-52.182
2428,-14.184
2432,0
2436,7.909
2440,-53.818
2444,-14.082
2448,0
2452,4.273
2456,-55.273
2460,-14.388
2464,0
2468,-0.273
2472,-55.727
2476,-13.367
2480,0
2484,-4.455
2488,-55.909
2492,-13.98
2496,0
2500,-8.818
2504,-56
2508,-14.388
2512,0
2516,-13.455
2520,-55.091
2524,-13.878
2528,0
2532,-17.818
2536,-54.636
2540,-13.878
2544,0
2548,-21.545
2552,-52.636
2556,-13.163
2560,0
2564,-25.818
2568,-50.818
2572,-13.061
2576,0
2580,-29.727
2584,-47.909
2588,-12.143
2592,0
2596,-33.273
2600,-44.455
2604,-12.449
2608,0
2612,-36.636
2616,-40.818
2620,-12.347
2624,0
2628,-39.182
2632,-36.545
2636,-11.837
2640,0
2644,-41.909
2648,-32.818
2652,-11.122
2656,0
2660,-43.909
2664,-27.364
2668,-10.918
2672,0
2676,-45.455
2680,-22.091
2684,-10.408
2688,0
2692,-46.364
2696,-16.909
2700,-9.49
2704,0
2708,-46.545
2712,-11.636
2716,-9.286
2720,0
2724,-46.182
2728,-6.273
2732,-9.286
2736,0
2740,-45.273
2744,-0.818
2748,-8.98
2752,0
2756,-43.909
2760,4.455
2764,-7.653
2768,0
2772,-41.364
2776,9.273
2780,-8.469
2784,0
2788,-38.909
2792,13.182
2796,-7.653
2800,0
2804,-35.455
2808,17.364
2812,-7.857
2816,0
2820,-32.818
2824,20.545
2828,-7.347
2832,0
2836,-29.273
2840,23.273
2844,-7.449
2848,0
2852,-24.909
2856,25.909
2860,-7.449
2864,0
2868,-20.636
2872,27.727
2876,-6.837
2880,0
2884,-16.182
2888,29
2892,-8.061
2896,0
2900,-11.364
2904,29.909
2908,-7.245
2912,0
2916,-6.727
2920,29.909
2924,-8.878
2928,0
2932,-2.364
2936,29.545
2940,-9.082
2944,0
2948,1.818
2952,28.909
2956,-9.082
2960,0
2964,6.636
2968,27.091
2972,-9.286
2976,0
2980,10.455
2984,25.545
2988,-8.776
2992,0
2996,14.455
3000,23.182
3004,-9.694
3008,0
3012,18
3016,20.818
3020,-8.878
3024,0
3028,21.636
3032,18.091
3036,-10.102
3040,0
3044,24.727
3048,14.273
3052,-10.306
3056,0
3060,26.909
3064,10.818
3068,-10.51
3072,0
3076,28.818
3080,6.091
3084,-10
3088,0
3092,31.091
3096,3
3100,-11.224
3104,0
3108,32.636
3112,-1.182
3116,-11.735
3120,0
3124,33.818
3128,-5.545
3132,-10.408
3136,0
3140,34.455
3144,-10.273
3148,-12.041
3152,0
3156,34.364
3160,-15.182
3164,-12.041
3168,0
3172,34.182
3176,-19.909
3180,-12.245
3184,0
3188,33.182
3192,-24.545
3196,-12.551
3200,0
3204,31.909
3208,-28.909
3212,-12.755
3216,0
3220,30.273
3224,-33.273
3228,-13.061
3232,0
3236,27.545
3240,-37.455
3244,-13.673
3248,0
3252,25
3256,-41.091
3260,-13.878
3264,0
3268,22.182
3272,-44.182
3276,-14.184
3280,0
3284,18.545
3288,-47
3292,-14.388
3296,0
3300,15.182
3304,-50.364
3308,-13.98
3312,0
3316,11.364
3320,-51.909
3324,-15.204
3328,0
3332,7.273
3336,-54.182
3340,-14.694
3344,0
3348,4.182
3352,-55.182
3356,-13.571
3360,0
3364,0
3368,-55.636
3372,-14.388
3376,0
3380,-4.455
3384,-56.182
3388,-14.388
3392,0
3396,-8.909
3400,-55.909
3404,-14.286
3408,0
3412,-13.182
3416,-55.727
3420,-13.98
3424,0
3428,-17.364
3432,-54.273
3436,-13.98
3440,0
3444,-21.455
3448,-52.909
3452,-13.469
3456,0
3460,-26.364
3464,-50.364
3468,-12.551
3472,0
3476,-30.455
3480,-47.364
3484,-12.245
3488,0
3492,-34.091
3496,-44.091
3500,-12.041
3504,0
3508,-37.455
3512,-40.273
3516,-11.429
3520,0
3524,-40.364
3528,-35.818
3532,-10
3536,0
3540,-42.727
3544,-31.273
3548,-10.408
3552,0
3556,-44.364
3560,-26.727
3564,-10.102
3568,0
3572,-46.091
3576,-21.545
3580,-9.694
3584,0
3588,-46.545
3592,-16
3596,-9.592
3600,0
3604,-46.636
3608,-11
3612,-9.388
3616,0
3620,-46.364
3624,-6.818
3628,-8.776
3632,0
3636,-45.636
3640,-1.545
3644,-7.857
3648,0
3652,-43.727
3656,3.727
3660,-8.878
3664,0
3668,-41.636
3672,8.455
3676,-8.878
3680,0
3684,-39.364
3688,12.727
3692,-8.061
3696,0
3700,-36.182
3704,16.636
3708,-7.857
3712,0
3716,-32.909
3720,19.727
3724,-7.857
3728,0
3732,-29
3736,22.909
3740,-8.061
3744,0
3748,-24.909
3752,25.182
3756,-8.571
3760,0
3764,-20.455
3768,27.273
3772,-8.571
3776,0
3780,-16.182
3784,28.273
3788,-8.571
3792,0
3796,-11.273
3800,29.455
3804,-8.469
3808,0
3812,-6.909
3816,29.818
3820,-8.776
3824,0
3828,-2
3832,29.545
3836,-8.673
3840,0
3844,2.182
3848,28.909
3852,-8.878
3856,0
3860,6.727
3864,27.727
3868,-8.98
3872,0
3876,9.455
3880,25.909
3884,-8.673
3888,0
3892,13.636
3896,23.818
3900,-9.694
3904,0
3908,17.455
3912,21.455
3916,-9.796
3920,0
3924,21.091
3928,18.364
3932,-9.898
3936,0
3940,24.182
3944,14.182
3948,-10
3952,0
3956,27.091
3960,11.545
3964,-10.408
3968,0
3972,29.727
3976,6.909
3980,-10.306
3984,0
3988,31.273
3992,2.909
3996,-10.816
4000,0
4004,33.091
4008,-1.545
4012,-11.02
4016,0
4020,34.273
4024,-6.455
4028,-11.327
4032,0
4036,34.818
4040,-11.091
4044,-11.735
4048,0
4052,34.545
4056,-16
4060,-12.347
4064,0
4068,34
4072,-20.727
4076,-12.653
4080,0
4084,32.818
4088,-25.364
4092,-13.061
